Epoch 1 Training:   0%|                                                                                                          | 0/13500 [00:00<?, ?it/s]C:\Projects\Sereact_coding_challenge\.venv\Lib\site-packages\torch\utils\checkpoint.py:61: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
Epoch 1 Training:   2%|█▎                                                                  | 255/13500 [1:29:12<98:04:16, 26.66s/it, loss=0.941, batch=254]
Epoch 00426: adjusting learning rate of group 0 to 1.9911e-04.
Epoch 00427: adjusting learning rate of group 0 to 1.9910e-04.
Epoch 00428: adjusting learning rate of group 0 to 1.9910e-04.
Epoch 00429: adjusting learning rate of group 0 to 1.9909e-04.
Epoch 00430: adjusting learning rate of group 0 to 1.9909e-04.
Epoch 00431: adjusting learning rate of group 0 to 1.9908e-04.
Epoch 00432: adjusting learning rate of group 0 to 1.9908e-04.
Epoch 00433: adjusting learning rate of group 0 to 1.9908e-04.
Epoch 00434: adjusting learning rate of group 0 to 1.9907e-04.
Epoch 00435: adjusting learning rate of group 0 to 1.9907e-04.
Epoch 00436: adjusting learning rate of group 0 to 1.9906e-04.
Epoch 00437: adjusting learning rate of group 0 to 1.9906e-04.
Epoch 00438: adjusting learning rate of group 0 to 1.9905e-04.
Epoch 00439: adjusting learning rate of group 0 to 1.9905e-04.
Epoch 00440: adjusting learning rate of group 0 to 1.9905e-04.
Epoch 00441: adjusting learning rate of group 0 to 1.9904e-04.
Epoch 00442: adjusting learning rate of group 0 to 1.9904e-04.
Epoch 00443: adjusting learning rate of group 0 to 1.9903e-04.
Epoch 00444: adjusting learning rate of group 0 to 1.9903e-04.
Epoch 00445: adjusting learning rate of group 0 to 1.9902e-04.
Epoch 00446: adjusting learning rate of group 0 to 1.9902e-04.
Epoch 00447: adjusting learning rate of group 0 to 1.9902e-04.
Epoch 00448: adjusting learning rate of group 0 to 1.9901e-04.
Epoch 00449: adjusting learning rate of group 0 to 1.9901e-04.
Epoch 00450: adjusting learning rate of group 0 to 1.9900e-04.
Epoch 00451: adjusting learning rate of group 0 to 1.9900e-04.
Epoch 00452: adjusting learning rate of group 0 to 1.9899e-04.
Epoch 00453: adjusting learning rate of group 0 to 1.9899e-04.
Epoch 00454: adjusting learning rate of group 0 to 1.9898e-04.
Epoch 00455: adjusting learning rate of group 0 to 1.9898e-04.
Epoch 00456: adjusting learning rate of group 0 to 1.9898e-04.
Epoch 00457: adjusting learning rate of group 0 to 1.9897e-04.
Epoch 00458: adjusting learning rate of group 0 to 1.9897e-04.
Epoch 00459: adjusting learning rate of group 0 to 1.9896e-04.
Epoch 00460: adjusting learning rate of group 0 to 1.9896e-04.
Epoch 00461: adjusting learning rate of group 0 to 1.9895e-04.
Epoch 00462: adjusting learning rate of group 0 to 1.9895e-04.
Epoch 00463: adjusting learning rate of group 0 to 1.9894e-04.
Epoch 00464: adjusting learning rate of group 0 to 1.9894e-04.
Epoch 00465: adjusting learning rate of group 0 to 1.9893e-04.
Epoch 00466: adjusting learning rate of group 0 to 1.9893e-04.
Epoch 00467: adjusting learning rate of group 0 to 1.9893e-04.
Epoch 00468: adjusting learning rate of group 0 to 1.9892e-04.
Epoch 00469: adjusting learning rate of group 0 to 1.9892e-04.
Epoch 00470: adjusting learning rate of group 0 to 1.9891e-04.
Epoch 00471: adjusting learning rate of group 0 to 1.9891e-04.
Epoch 00472: adjusting learning rate of group 0 to 1.9890e-04.
Epoch 00473: adjusting learning rate of group 0 to 1.9890e-04.
Epoch 00474: adjusting learning rate of group 0 to 1.9889e-04.
Epoch 00475: adjusting learning rate of group 0 to 1.9889e-04.
Epoch 00476: adjusting learning rate of group 0 to 1.9888e-04.
Epoch 00477: adjusting learning rate of group 0 to 1.9888e-04.
Epoch 00478: adjusting learning rate of group 0 to 1.9887e-04.
Epoch 00479: adjusting learning rate of group 0 to 1.9887e-04.
Epoch 00480: adjusting learning rate of group 0 to 1.9887e-04.
Epoch 00481: adjusting learning rate of group 0 to 1.9886e-04.
Epoch 00482: adjusting learning rate of group 0 to 1.9886e-04.
Epoch 00483: adjusting learning rate of group 0 to 1.9885e-04.
Epoch 00484: adjusting learning rate of group 0 to 1.9885e-04.
Epoch 00485: adjusting learning rate of group 0 to 1.9884e-04.
Epoch 00486: adjusting learning rate of group 0 to 1.9884e-04.
Epoch 00487: adjusting learning rate of group 0 to 1.9883e-04.
Epoch 00488: adjusting learning rate of group 0 to 1.9883e-04.
Epoch 00489: adjusting learning rate of group 0 to 1.9882e-04.
Epoch 00490: adjusting learning rate of group 0 to 1.9882e-04.
Epoch 00491: adjusting learning rate of group 0 to 1.9881e-04.
Epoch 00492: adjusting learning rate of group 0 to 1.9881e-04.
Epoch 00493: adjusting learning rate of group 0 to 1.9880e-04.
Epoch 00494: adjusting learning rate of group 0 to 1.9880e-04.
Epoch 00495: adjusting learning rate of group 0 to 1.9879e-04.
Epoch 00496: adjusting learning rate of group 0 to 1.9879e-04.
Epoch 00497: adjusting learning rate of group 0 to 1.9878e-04.
Epoch 00498: adjusting learning rate of group 0 to 1.9878e-04.
Epoch 00499: adjusting learning rate of group 0 to 1.9877e-04.
Epoch 00500: adjusting learning rate of group 0 to 1.9877e-04.
Epoch 00501: adjusting learning rate of group 0 to 1.9876e-04.
Epoch 00502: adjusting learning rate of group 0 to 1.9876e-04.
Epoch 00503: adjusting learning rate of group 0 to 1.9875e-04.
Epoch 00504: adjusting learning rate of group 0 to 1.9875e-04.
Epoch 00505: adjusting learning rate of group 0 to 1.9874e-04.
Epoch 00506: adjusting learning rate of group 0 to 1.9874e-04.
Epoch 00507: adjusting learning rate of group 0 to 1.9873e-04.
Epoch 00508: adjusting learning rate of group 0 to 1.9873e-04.
Epoch 00509: adjusting learning rate of group 0 to 1.9872e-04.
Epoch 00510: adjusting learning rate of group 0 to 1.9872e-04.
Epoch 00511: adjusting learning rate of group 0 to 1.9871e-04.
Epoch 00512: adjusting learning rate of group 0 to 1.9871e-04.
Epoch 00513: adjusting learning rate of group 0 to 1.9870e-04.
Epoch 00514: adjusting learning rate of group 0 to 1.9870e-04.
Epoch 00515: adjusting learning rate of group 0 to 1.9869e-04.
Epoch 00516: adjusting learning rate of group 0 to 1.9869e-04.
Epoch 00517: adjusting learning rate of group 0 to 1.9868e-04.
Epoch 00518: adjusting learning rate of group 0 to 1.9868e-04.
Epoch 00519: adjusting learning rate of group 0 to 1.9867e-04.
Epoch 00520: adjusting learning rate of group 0 to 1.9867e-04.
Epoch 00521: adjusting learning rate of group 0 to 1.9866e-04.
Epoch 00522: adjusting learning rate of group 0 to 1.9866e-04.
Epoch 00523: adjusting learning rate of group 0 to 1.9865e-04.
Epoch 00524: adjusting learning rate of group 0 to 1.9865e-04.
Epoch 00525: adjusting learning rate of group 0 to 1.9864e-04.
Epoch 00526: adjusting learning rate of group 0 to 1.9864e-04.
Epoch 00527: adjusting learning rate of group 0 to 1.9863e-04.
Epoch 00528: adjusting learning rate of group 0 to 1.9863e-04.
Epoch 00529: adjusting learning rate of group 0 to 1.9862e-04.
Epoch 00530: adjusting learning rate of group 0 to 1.9862e-04.
Epoch 00531: adjusting learning rate of group 0 to 1.9861e-04.
Epoch 00532: adjusting learning rate of group 0 to 1.9861e-04.
Epoch 00533: adjusting learning rate of group 0 to 1.9860e-04.
Epoch 00534: adjusting learning rate of group 0 to 1.9860e-04.
Epoch 00535: adjusting learning rate of group 0 to 1.9859e-04.
Epoch 00536: adjusting learning rate of group 0 to 1.9859e-04.
Epoch 00537: adjusting learning rate of group 0 to 1.9858e-04.
Epoch 00538: adjusting learning rate of group 0 to 1.9858e-04.
Epoch 00539: adjusting learning rate of group 0 to 1.9857e-04.
Epoch 00540: adjusting learning rate of group 0 to 1.9856e-04.
Epoch 00541: adjusting learning rate of group 0 to 1.9856e-04.
Epoch 00542: adjusting learning rate of group 0 to 1.9855e-04.
Epoch 00543: adjusting learning rate of group 0 to 1.9855e-04.
Epoch 00544: adjusting learning rate of group 0 to 1.9854e-04.
Epoch 00545: adjusting learning rate of group 0 to 1.9854e-04.
Epoch 00546: adjusting learning rate of group 0 to 1.9853e-04.
Epoch 00547: adjusting learning rate of group 0 to 1.9853e-04.
Epoch 00548: adjusting learning rate of group 0 to 1.9852e-04.
Epoch 00549: adjusting learning rate of group 0 to 1.9852e-04.
Epoch 00550: adjusting learning rate of group 0 to 1.9851e-04.
Epoch 00551: adjusting learning rate of group 0 to 1.9851e-04.
Epoch 00552: adjusting learning rate of group 0 to 1.9850e-04.
Epoch 00553: adjusting learning rate of group 0 to 1.9849e-04.
Epoch 00554: adjusting learning rate of group 0 to 1.9849e-04.
Epoch 00555: adjusting learning rate of group 0 to 1.9848e-04.
Epoch 00556: adjusting learning rate of group 0 to 1.9848e-04.
Epoch 00557: adjusting learning rate of group 0 to 1.9847e-04.
Epoch 00558: adjusting learning rate of group 0 to 1.9847e-04.
Epoch 00559: adjusting learning rate of group 0 to 1.9846e-04.
Epoch 00560: adjusting learning rate of group 0 to 1.9846e-04.
Epoch 00561: adjusting learning rate of group 0 to 1.9845e-04.
Epoch 00562: adjusting learning rate of group 0 to 1.9845e-04.
Epoch 00563: adjusting learning rate of group 0 to 1.9844e-04.
Epoch 00564: adjusting learning rate of group 0 to 1.9843e-04.
Epoch 00565: adjusting learning rate of group 0 to 1.9843e-04.
Epoch 00566: adjusting learning rate of group 0 to 1.9842e-04.
Epoch 00567: adjusting learning rate of group 0 to 1.9842e-04.
Epoch 00568: adjusting learning rate of group 0 to 1.9841e-04.
Epoch 00569: adjusting learning rate of group 0 to 1.9841e-04.
Epoch 00570: adjusting learning rate of group 0 to 1.9840e-04.
Epoch 00571: adjusting learning rate of group 0 to 1.9840e-04.
Epoch 00572: adjusting learning rate of group 0 to 1.9839e-04.
Epoch 00573: adjusting learning rate of group 0 to 1.9838e-04.
Epoch 00574: adjusting learning rate of group 0 to 1.9838e-04.
Epoch 00575: adjusting learning rate of group 0 to 1.9837e-04.
Epoch 00576: adjusting learning rate of group 0 to 1.9837e-04.
Epoch 00577: adjusting learning rate of group 0 to 1.9836e-04.
Epoch 00578: adjusting learning rate of group 0 to 1.9836e-04.
Epoch 00579: adjusting learning rate of group 0 to 1.9835e-04.
Epoch 00580: adjusting learning rate of group 0 to 1.9834e-04.
Epoch 00581: adjusting learning rate of group 0 to 1.9834e-04.
Epoch 00582: adjusting learning rate of group 0 to 1.9833e-04.
Epoch 00583: adjusting learning rate of group 0 to 1.9833e-04.
Epoch 00584: adjusting learning rate of group 0 to 1.9832e-04.
Epoch 00585: adjusting learning rate of group 0 to 1.9832e-04.
Epoch 00586: adjusting learning rate of group 0 to 1.9831e-04.
Epoch 00587: adjusting learning rate of group 0 to 1.9830e-04.
Epoch 00588: adjusting learning rate of group 0 to 1.9830e-04.
Epoch 00589: adjusting learning rate of group 0 to 1.9829e-04.
Epoch 00590: adjusting learning rate of group 0 to 1.9829e-04.
Epoch 00591: adjusting learning rate of group 0 to 1.9828e-04.
Epoch 00592: adjusting learning rate of group 0 to 1.9828e-04.
Epoch 00593: adjusting learning rate of group 0 to 1.9827e-04.
Epoch 00594: adjusting learning rate of group 0 to 1.9826e-04.
Epoch 00595: adjusting learning rate of group 0 to 1.9826e-04.
Epoch 00596: adjusting learning rate of group 0 to 1.9825e-04.
Epoch 00597: adjusting learning rate of group 0 to 1.9825e-04.
Epoch 00598: adjusting learning rate of group 0 to 1.9824e-04.
Epoch 00599: adjusting learning rate of group 0 to 1.9823e-04.
Epoch 00600: adjusting learning rate of group 0 to 1.9823e-04.
Epoch 00601: adjusting learning rate of group 0 to 1.9822e-04.
Epoch 00602: adjusting learning rate of group 0 to 1.9822e-04.
Epoch 00603: adjusting learning rate of group 0 to 1.9821e-04.
Epoch 00604: adjusting learning rate of group 0 to 1.9821e-04.
Epoch 00605: adjusting learning rate of group 0 to 1.9820e-04.
Epoch 00606: adjusting learning rate of group 0 to 1.9819e-04.
Epoch 00607: adjusting learning rate of group 0 to 1.9819e-04.
Epoch 00608: adjusting learning rate of group 0 to 1.9818e-04.
Epoch 00609: adjusting learning rate of group 0 to 1.9818e-04.
Epoch 00610: adjusting learning rate of group 0 to 1.9817e-04.
Epoch 00611: adjusting learning rate of group 0 to 1.9816e-04.
Epoch 00612: adjusting learning rate of group 0 to 1.9816e-04.
Epoch 00613: adjusting learning rate of group 0 to 1.9815e-04.
Epoch 00614: adjusting learning rate of group 0 to 1.9815e-04.
Epoch 00615: adjusting learning rate of group 0 to 1.9814e-04.
Epoch 00616: adjusting learning rate of group 0 to 1.9813e-04.
Epoch 00617: adjusting learning rate of group 0 to 1.9813e-04.
Epoch 00618: adjusting learning rate of group 0 to 1.9812e-04.
Epoch 00619: adjusting learning rate of group 0 to 1.9812e-04.
Epoch 00620: adjusting learning rate of group 0 to 1.9811e-04.
Epoch 00621: adjusting learning rate of group 0 to 1.9810e-04.
Epoch 00622: adjusting learning rate of group 0 to 1.9810e-04.
Epoch 00623: adjusting learning rate of group 0 to 1.9809e-04.
Epoch 00624: adjusting learning rate of group 0 to 1.9808e-04.
Epoch 00625: adjusting learning rate of group 0 to 1.9808e-04.
Epoch 00626: adjusting learning rate of group 0 to 1.9807e-04.
Epoch 00627: adjusting learning rate of group 0 to 1.9807e-04.
Epoch 00628: adjusting learning rate of group 0 to 1.9806e-04.
Epoch 00629: adjusting learning rate of group 0 to 1.9805e-04.
Epoch 00630: adjusting learning rate of group 0 to 1.9805e-04.
Epoch 00631: adjusting learning rate of group 0 to 1.9804e-04.
Epoch 00632: adjusting learning rate of group 0 to 1.9804e-04.
Epoch 00633: adjusting learning rate of group 0 to 1.9803e-04.
Epoch 00634: adjusting learning rate of group 0 to 1.9802e-04.
Epoch 00635: adjusting learning rate of group 0 to 1.9802e-04.
Epoch 00636: adjusting learning rate of group 0 to 1.9801e-04.
Epoch 00637: adjusting learning rate of group 0 to 1.9800e-04.
Epoch 00638: adjusting learning rate of group 0 to 1.9800e-04.
Epoch 00639: adjusting learning rate of group 0 to 1.9799e-04.
Epoch 00640: adjusting learning rate of group 0 to 1.9799e-04.
Epoch 00641: adjusting learning rate of group 0 to 1.9798e-04.
Epoch 00642: adjusting learning rate of group 0 to 1.9797e-04.
Epoch 00643: adjusting learning rate of group 0 to 1.9797e-04.
Epoch 00644: adjusting learning rate of group 0 to 1.9796e-04.
Epoch 00645: adjusting learning rate of group 0 to 1.9795e-04.
Epoch 00646: adjusting learning rate of group 0 to 1.9795e-04.
Epoch 00647: adjusting learning rate of group 0 to 1.9794e-04.
Epoch 00648: adjusting learning rate of group 0 to 1.9794e-04.
Epoch 00649: adjusting learning rate of group 0 to 1.9793e-04.
Epoch 00650: adjusting learning rate of group 0 to 1.9792e-04.
Epoch 00651: adjusting learning rate of group 0 to 1.9792e-04.
Epoch 00652: adjusting learning rate of group 0 to 1.9791e-04.
Epoch 00653: adjusting learning rate of group 0 to 1.9790e-04.
Epoch 00654: adjusting learning rate of group 0 to 1.9790e-04.
Epoch 00655: adjusting learning rate of group 0 to 1.9789e-04.
Epoch 00656: adjusting learning rate of group 0 to 1.9788e-04.
Epoch 00657: adjusting learning rate of group 0 to 1.9788e-04.
Epoch 00658: adjusting learning rate of group 0 to 1.9787e-04.
Epoch 00659: adjusting learning rate of group 0 to 1.9786e-04.
Epoch 00660: adjusting learning rate of group 0 to 1.9786e-04.
Epoch 00661: adjusting learning rate of group 0 to 1.9785e-04.
Epoch 00662: adjusting learning rate of group 0 to 1.9785e-04.
Epoch 00663: adjusting learning rate of group 0 to 1.9784e-04.
Epoch 00664: adjusting learning rate of group 0 to 1.9783e-04.
Epoch 00665: adjusting learning rate of group 0 to 1.9783e-04.
Epoch 00666: adjusting learning rate of group 0 to 1.9782e-04.
Epoch 00667: adjusting learning rate of group 0 to 1.9781e-04.
Epoch 00668: adjusting learning rate of group 0 to 1.9781e-04.
Epoch 00669: adjusting learning rate of group 0 to 1.9780e-04.
Epoch 00670: adjusting learning rate of group 0 to 1.9779e-04.
Epoch 00671: adjusting learning rate of group 0 to 1.9779e-04.
Epoch 00672: adjusting learning rate of group 0 to 1.9778e-04.
Epoch 00673: adjusting learning rate of group 0 to 1.9777e-04.
Epoch 00674: adjusting learning rate of group 0 to 1.9777e-04.
Epoch 00675: adjusting learning rate of group 0 to 1.9776e-04.
Epoch 00676: adjusting learning rate of group 0 to 1.9775e-04.
Epoch 00677: adjusting learning rate of group 0 to 1.9775e-04.
Epoch 00678: adjusting learning rate of group 0 to 1.9774e-04.
Epoch 00679: adjusting learning rate of group 0 to 1.9773e-04.
Epoch 00680: adjusting learning rate of group 0 to 1.9773e-04.
Epoch 00681: adjusting learning rate of group 0 to 1.9772e-04.
Epoch 00682: adjusting learning rate of group 0 to 1.9771e-04.
Epoch 00683: adjusting learning rate of group 0 to 1.9771e-04.
Epoch 00684: adjusting learning rate of group 0 to 1.9770e-04.
Epoch 00685: adjusting learning rate of group 0 to 1.9769e-04.
Epoch 00686: adjusting learning rate of group 0 to 1.9769e-04.
Epoch 00687: adjusting learning rate of group 0 to 1.9768e-04.
Epoch 00688: adjusting learning rate of group 0 to 1.9767e-04.
Epoch 00689: adjusting learning rate of group 0 to 1.9767e-04.
Epoch 00690: adjusting learning rate of group 0 to 1.9766e-04.
Epoch 00691: adjusting learning rate of group 0 to 1.9765e-04.
Epoch 00692: adjusting learning rate of group 0 to 1.9765e-04.
Epoch 00693: adjusting learning rate of group 0 to 1.9764e-04.
Epoch 00694: adjusting learning rate of group 0 to 1.9763e-04.
Epoch 00695: adjusting learning rate of group 0 to 1.9763e-04.
Epoch 00696: adjusting learning rate of group 0 to 1.9762e-04.
Epoch 00697: adjusting learning rate of group 0 to 1.9761e-04.
Epoch 00698: adjusting learning rate of group 0 to 1.9761e-04.
Epoch 00699: adjusting learning rate of group 0 to 1.9760e-04.
Epoch 00700: adjusting learning rate of group 0 to 1.9759e-04.
Epoch 00701: adjusting learning rate of group 0 to 1.9758e-04.
Epoch 00702: adjusting learning rate of group 0 to 1.9758e-04.
Epoch 00703: adjusting learning rate of group 0 to 1.9757e-04.
Epoch 00704: adjusting learning rate of group 0 to 1.9756e-04.
Epoch 00705: adjusting learning rate of group 0 to 1.9756e-04.
Epoch 00706: adjusting learning rate of group 0 to 1.9755e-04.
Epoch 00707: adjusting learning rate of group 0 to 1.9754e-04.
Epoch 00708: adjusting learning rate of group 0 to 1.9754e-04.
Epoch 00709: adjusting learning rate of group 0 to 1.9753e-04.
Epoch 00710: adjusting learning rate of group 0 to 1.9752e-04.
Epoch 00711: adjusting learning rate of group 0 to 1.9752e-04.
Epoch 00712: adjusting learning rate of group 0 to 1.9751e-04.
